customerID,gender,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Churn,tenure_group,monthly_charges_quartile,SeniorCitizen,TotalCharges,has_social_ties,contract_risk_score,is_fiber_optic,num_services,num_protection_services,monthly_charges_zscore,monthly_charges_per_service,tenure_x_contract_risk,charges_to_tenure_ratio,total_to_monthly_ratio
7337-CINUD,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,new,Q1,0,159.35,1,0,0,1,0,-1.5042,9.75,0,2.1667,7.7732
7609-NRNCA,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,No,developing,Q1,0,280.85,0,1,0,1,0,-1.5025,9.775,17,1.0861,13.6667
0623-EJQEG,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,No,loyal,Q4,0,6069.25,0,1,1,5,2,0.9567,15.5917,65,1.4174,64.1909
7153-CHRBV,Female,Yes,Yes,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,No,loyal,Q2,0,3274.35,1,1,0,4,3,-0.1815,11.86,57,1.0224,54.301
0871-URUWO,Male,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,developing,Q4,0,1359.0,1,2,1,5,1,1.2459,17.0417,26,7.3036,13.1622
9190-MFJLN,Male,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,developing,Q4,1,1777.9,0,2,1,4,1,1.0348,19.18,38,4.795,18.3478
6198-PNNSZ,Female,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),No,loyal,Q4,0,6109.65,1,1,1,7,3,1.4968,13.725,56,1.9263,55.1412
3317-VLGQT,Female,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,developing,Q3,0,1122.4,1,2,1,2,0,0.4433,26.0333,28,5.2067,14.1896
4132-POCZS,Male,Yes,No,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,loyal,Q2,0,2020.9,1,2,0,2,1,-0.8262,13.3,104,0.7528,49.4108
5614-DNZCE,Female,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),No,loyal,Q2,0,3795.45,0,0,0,5,4,0.0046,10.8167,0,1.1,57.5941
1095-JUDTC,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,established,Q4,1,4504.55,0,2,1,5,2,1.0066,15.8417,94,1.9802,46.898
3896-RCYYE,Female,No,No,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),No,loyal,Q2,0,3579.15,0,2,0,4,2,-0.3776,10.68,134,0.7853,65.7932
9638-JIQYA,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),No,new,Q1,0,49.7,0,2,0,0,0,-1.3247,24.9,4,8.3,1.9189
3258-SANFR,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),No,new,Q2,1,276.5,0,2,0,1,0,-0.6667,22.35,12,6.3857,6.0503
3726-TBHQT,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,8175.9,1,0,1,8,4,1.6364,12.6667,0,1.5833,71.0948
3190-ITQXP,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),No,established,Q1,0,890.35,1,0,0,1,0,-1.4793,10.125,0,0.4309,41.8988
0870-VEMYL,Female,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),Yes,new,Q2,0,259.8,0,2,0,3,2,-0.3626,13.4625,10,8.975,4.7366
4833-QTJNO,Male,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,loyal,Q3,1,5588.8,1,2,1,4,2,0.6344,16.77,134,1.2331,65.8668
3039-MJSLN,Male,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),No,new,Q1,0,50.6,1,2,0,1,0,-1.4809,10.1,6,5.05,2.3868
0178-CIIKR,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,58.0,0,2,0,1,0,-1.4893,9.975,6,4.9875,2.7685
5385-SUIRI,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,loyal,Q4,1,5568.35,1,2,1,6,2,1.3107,14.8857,104,1.966,52.9311
3982-XWFZQ,Female,Yes,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,established,Q2,0,2203.65,1,2,0,2,0,-0.4823,16.75,84,1.1686,42.998
5774-QPLTF,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,No,loyal,Q1,0,938.95,1,1,0,1,0,-1.476,10.175,50,0.399,43.9789
2322-VCZHZ,Male,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,developing,Q4,1,2024.1,1,2,1,4,2,0.8388,18.0,46,3.75,22.2429
5010-IPEAQ,Female,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),No,loyal,Q2,0,3623.95,1,0,0,5,4,-0.351,9.0333,0,0.7971,65.6513
4009-ALQFH,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,0,2369.05,0,2,1,5,2,1.1545,16.5833,50,3.8269,23.5726
6383-ZTSIW,Female,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,No,established,Q4,1,3877.95,1,1,1,5,2,1.1412,16.5167,39,2.4775,38.7408
8990-YOZLV,Female,No,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,No,loyal,Q2,0,4577.9,0,0,0,5,3,0.0711,11.15,0,0.9557,67.4212
3069-SSVSN,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,No,new,Q1,0,25.85,0,1,0,0,0,-1.2932,25.85,1,12.925,0.9628
5222-IMUKT,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,No,established,Q4,0,2871.5,0,2,1,3,0,0.8737,22.7625,64,2.7591,31.195
3627-FCRDW,Female,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q3,0,672.55,0,2,1,1,0,0.2073,35.5,18,7.1,9.341
7562-GSUHK,Female,No,No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,developing,Q4,0,1573.7,0,2,1,4,2,0.9451,18.64,32,5.4824,16.7059
6685-XSHHU,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),No,loyal,Q1,0,1270.55,1,0,0,1,0,-1.456,10.475,0,0.3434,57.8838
8901-UPRHR,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,0,7711.45,1,0,1,7,3,1.4768,13.65,0,1.4959,69.9769
4903-UYAVB,Male,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,new,Q1,0,126.05,1,2,0,1,0,-1.5092,9.675,10,3.225,6.1941
0118-JPNOY,Female,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),No,established,Q3,1,2193.65,0,2,1,3,1,0.6992,21.45,52,3.1778,25.2725
6776-TLWOI,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,Yes,new,Q1,0,64.55,0,2,0,1,0,-1.4926,9.925,6,4.9625,3.0959
3845-FXCYS,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,No,new,Q1,0,31.2,0,2,0,1,0,-1.4992,9.825,4,6.55,1.5109
5857-XRECV,Female,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),No,new,Q1,0,38.25,1,1,0,1,0,-1.471,10.25,2,6.8333,1.7791
0725-CXOTM,Female,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),No,established,Q3,0,3348.1,0,1,0,7,3,0.8271,11.2062,36,2.423,36.9344
4343-EJVQB,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,No,new,Q3,0,533.6,0,2,1,2,1,0.3187,24.7833,14,9.2938,7.0816
9000-PLFUZ,Female,Yes,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q2,1,2907.55,1,0,0,3,1,-0.5089,12.3625,0,0.8107,57.6323
3427-GGZZI,Female,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,No,developing,Q3,0,1620.8,1,2,1,4,1,0.8088,17.82,38,4.455,17.9889
7779-ORAEL,Male,Yes,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,established,Q3,1,3480.35,1,0,0,6,3,0.3452,10.7357,0,1.6337,45.7039
0644-OQMDK,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,No,new,Q3,1,293.85,0,2,1,1,0,0.1957,35.325,8,14.13,4.1012
4077-CROMM,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,established,Q4,0,3243.45,1,2,1,6,2,1.3107,14.8857,62,3.2562,30.8313
3154-CFSZG,Male,Yes,Yes,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,No,established,Q4,0,4137.2,1,2,1,4,2,0.8404,18.01,94,1.876,45.4388
2868-MZAGQ,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q3,0,79.25,0,2,1,2,0,0.4815,26.4167,2,39.625,0.9875
4847-QNOKA,Female,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q2,0,44.9,0,2,0,1,0,-0.6601,22.45,2,22.45,0.9782
2220-IAHLS,Female,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),No,new,Q1,0,19.4,0,2,0,1,0,-1.5075,9.7,2,9.7,0.951
1658-XUHBX,Female,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),No,loyal,Q3,1,5348.65,1,2,1,4,1,0.7972,17.75,118,1.4792,59.595
6379-RXJRQ,Male,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,659.65,1,2,1,1,0,0.1774,35.05,20,6.3727,9.2778
2378-HTWFW,Male,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),No,established,Q4,1,3180.5,0,2,1,4,1,0.872,18.2,70,2.5278,34.5707
8650-RHRKE,Male,No,No,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q1,0,118.5,0,2,0,1,1,-1.1669,14.825,8,5.93,3.8662
4377-VDHYI,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,No,established,Q4,0,3023.85,1,1,1,4,2,0.8653,18.16,32,2.7515,32.9395
0475-RIJEP,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,established,Q3,0,3365.85,0,2,1,3,1,0.435,19.4625,86,1.7693,42.6867
1260-TTRXI,Male,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,new,Q2,0,195.3,0,2,0,2,0,-0.3477,18.1,8,10.86,3.5316
3719-TDVQB,Female,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,No,loyal,Q1,1,1031.1,1,0,0,1,0,-1.5225,9.475,0,0.3445,51.6842
6328-ZPBGN,Female,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q4,1,997.65,0,2,1,4,0,1.0099,19.03,22,7.9292,10.376
0201-MIBOL,Female,No,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q4,1,6471.85,0,0,1,5,1,1.2509,17.0667,0,1.5284,62.5904
4937-QPZPO,Male,Yes,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,loyal,Q4,0,6241.35,1,1,1,5,1,1.1678,16.65,61,1.6113,61.8568
2925-VDZHY,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),No,loyal,Q3,0,6501.35,1,0,0,8,4,0.7956,9.8556,0,1.2151,72.4788
6981-TDRFT,Male,Yes,Yes,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,No,established,Q2,0,2317.1,1,1,0,4,2,-0.3477,10.86,44,1.2067,41.9005
3413-CSSTH,Male,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,established,Q2,0,2237.55,0,2,0,3,1,-0.3012,13.925,82,1.3262,39.463
8033-VCZGH,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,No,loyal,Q4,0,5231.3,1,1,1,6,2,1.3024,14.85,50,2.0382,49.8456
4789-KWMXN,Male,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),Yes,established,Q4,0,5275.8,1,1,1,7,3,1.5317,13.8562,47,2.3094,47.1685
0224-NIJLP,Male,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,new,Q1,0,165.5,1,0,0,1,0,-1.4826,10.075,0,2.2389,7.8251
7542-CYDDM,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,developing,Q1,0,358.5,0,2,0,1,0,-1.4859,10.025,36,1.0553,17.0309
4718-WXBGI,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,6614.9,1,0,0,8,4,0.9036,10.2167,0,1.2596,71.1662
2867-UIMSS,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,new,Q3,0,80.5,0,2,1,2,0,0.523,26.8333,2,40.25,0.9877
8495-PRWFH,Female,No,No,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,No,established,Q2,1,2421.75,0,2,0,3,1,-0.3028,13.9125,84,1.2942,42.7493
0439-IFYUN,Female,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,No,developing,Q3,1,1294.6,0,2,1,2,1,0.3303,24.9,36,3.9316,17.1017
5716-LIBJC,Female,No,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),No,developing,Q4,0,1299.1,1,1,1,6,2,1.309,14.8786,13,7.4393,12.3547
2868-LLSKM,Female,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),No,loyal,Q3,0,5733.4,1,1,1,4,2,0.6277,16.73,68,1.2123,67.7307
8111-RKSPX,Male,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,new,Q3,0,305.55,0,2,1,2,0,0.2472,24.0667,8,14.44,4.1742
2988-QRAJY,Male,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,7430.75,0,0,1,7,3,1.5051,13.7562,0,1.5721,66.9136
1585-MQSSU,Male,No,No,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,Yes,developing,Q2,0,900.5,0,2,0,2,1,-0.4407,17.1667,34,2.8611,17.1524
0071-NDAFP,Male,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,established,Q1,0,630.6,1,0,0,2,0,-1.3048,8.5,0,0.9808,23.7962
2856-NNASM,Male,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,established,Q3,1,3856.75,0,2,1,3,0,0.8238,22.3875,86,2.0352,42.5925
7328-ZJAJO,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),No,loyal,Q1,0,1222.65,1,0,0,1,0,-1.5042,9.75,0,0.325,59.6415
6458-CYIDZ,Female,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,No,new,Q3,1,374.8,0,2,1,3,2,0.5297,20.175,10,13.45,4.5875
8559-CIZFV,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,Yes,developing,Q3,0,1625.0,1,1,0,6,3,0.4233,11.0714,21,3.5227,20.7006
1090-PYKCI,Female,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),No,loyal,Q4,0,7234.8,1,1,1,7,4,1.3406,13.1375,69,1.5014,68.1885
3058-WQDRE,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),No,developing,Q1,0,331.85,0,2,0,0,0,-1.3164,25.15,26,1.7964,12.6902
7547-EKNFS,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,established,Q4,0,3959.35,1,2,1,5,2,1.0132,15.875,84,2.2151,41.1361
2279-AXJJK,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),No,loyal,Q4,0,5088.4,1,2,1,5,2,1.0265,15.9417,104,1.8047,52.6477
6769-DYBQN,Male,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,Yes,established,Q3,1,3969.4,0,2,1,3,1,0.6726,21.25,92,1.8085,46.1558
0909-SELIE,Male,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),No,loyal,Q3,0,4860.85,1,0,0,7,4,0.533,10.1,0,1.3032,59.4236
3417-TSCIC,Male,No,No,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,No,established,Q1,0,788.05,0,1,0,0,0,-1.3264,24.85,29,0.8283,30.4855
1042-HFUCW,Female,No,Yes,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),No,established,Q2,0,1266.35,1,1,0,3,2,-0.3327,13.6875,25,2.1058,22.7148
4439-JMPMT,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,Yes,new,Q3,0,470.95,1,2,1,3,1,0.6975,21.4375,10,14.2917,5.4288
6537-OTKMY,Male,No,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,No,developing,Q2,0,688.2,0,1,0,3,1,-0.4657,12.6875,15,3.1719,13.2986
8999-EXMNO,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,developing,Q1,0,387.7,1,0,0,1,0,-1.4826,10.075,0,1.0075,18.331
6725-TPKJO,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,established,Q1,0,845.25,0,0,0,1,0,-1.4859,10.025,0,0.4456,40.1544
2446-BEGGB,Female,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,1,560.6,0,2,1,5,1,1.1129,16.375,12,14.0357,5.6484
7162-WPHPM,Male,Yes,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),No,loyal,Q3,0,4230.25,1,0,0,6,4,0.2273,10.2286,0,1.2136,58.2679
1599-MMYRQ,Male,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),No,loyal,Q3,0,4983.05,1,1,1,3,2,0.5546,20.3625,62,1.2929,60.4372
8821-KVZKQ,Female,Yes,Yes,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),No,loyal,Q2,0,4113.15,1,1,0,5,3,-0.2114,9.7333,70,0.8225,69.2449
1496-GGSUK,Female,No,No,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q1,1,25.7,0,2,0,0,0,-1.2982,25.7,2,12.85,0.9625
6434-TTGJP,Male,Yes,Yes,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),No,new,Q2,0,521.0,1,0,0,5,4,-0.3676,8.95,0,4.8818,9.5247
0042-JVWOJ,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),No,established,Q1,0,471.85,0,1,0,1,0,-1.5009,9.8,26,0.7259,22.9053
0130-SXOUN,Male,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),No,loyal,Q3,0,5976.9,0,2,1,4,1,0.8188,17.88,132,1.3343,66.1162
2575-GFSOE,Female,Yes,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,506.9,1,2,1,1,0,0.1409,34.5,14,8.625,7.2414
2330-PQGDQ,Male,Yes,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),No,loyal,Q3,0,4299.75,1,1,1,4,2,0.646,16.84,51,1.6192,50.4665
1452-UZOSF,Male,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),No,loyal,Q4,0,7548.6,1,0,1,7,4,1.3738,13.2625,0,1.4534,70.4818
2097-YVPKN,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,No,loyal,Q1,0,1654.75,0,0,0,2,0,-1.2965,8.5833,0,0.3902,61.8598
2842-JTCCU,Male,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),Yes,new,Q2,0,80.35,0,2,0,1,0,-0.6219,23.025,4,15.35,1.7078
8597-CTXVJ,Male,No,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),No,loyal,Q2,0,4551.5,1,1,0,5,3,0.0063,10.825,70,0.9148,69.0144
6631-HMANX,Male,Yes,No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),No,loyal,Q3,0,6227.5,1,0,0,7,3,0.6875,10.6812,0,1.1705,72.0359
9962-BFPDU,Female,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,20.05,1,2,0,1,0,-1.4859,10.025,2,10.025,0.9525
3296-SILRA,Female,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,Yes,new,Q3,1,76.4,1,2,1,2,1,0.3868,25.4667,2,38.2,0.9871
9681-OXGVC,Female,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,514.0,0,2,1,5,1,1.1877,16.75,10,16.75,5.064
6394-HHHZM,Male,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,No,new,Q1,0,57.5,0,2,0,1,0,-1.4643,10.35,6,5.175,2.6498
5995-LFTLE,Male,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),No,loyal,Q1,0,1474.35,0,0,0,2,0,-1.3115,8.4333,0,0.4288,56.0589
5180-UCIIQ,Male,Yes,Yes,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,Yes,developing,Q2,1,880.2,1,2,0,2,1,-0.8213,13.35,44,1.7413,21.4421
1932-UEDCX,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),No,established,Q4,1,3270.25,1,2,1,5,1,1.191,16.7667,66,2.9588,32.1875
7153-OANIO,Male,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,Yes,new,Q2,0,69.95,0,2,1,1,0,0.1724,34.975,2,34.975,0.9859
5188-HGMLP,Male,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),No,loyal,Q3,1,3919.15,1,2,1,2,0,0.307,24.6667,108,1.3455,52.2553
0665-XHDJU,Male,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,No,loyal,Q4,0,7285.7,1,0,1,5,1,1.1512,16.5667,0,1.3616,72.5667
6521-YYTYI,Male,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,new,Q4,0,93.3,1,2,1,4,0,0.9484,18.66,2,46.65,0.9894
8878-HMWBV,Male,No,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,Yes,new,Q2,0,169.05,0,2,0,2,1,-0.5188,16.3833,6,12.2875,3.3709
